,game_dt,s,team_name
37403,19620707,-7,Los Angeles  Dodgers
37404,19620708,2,Los Angeles  Dodgers
37414,19620810,-9,Los Angeles  Dodgers
37415,19620811,-1,Los Angeles  Dodgers
37416,19620812,-4,Los Angeles  Dodgers
37434,19621001,-8,Los Angeles  Dodgers
37449,19620511,3,Los Angeles  Dodgers
37450,19620512,-1,Los Angeles  Dodgers
37451,19620513,1,Los Angeles  Dodgers
37479,19620723,7,Los Angeles  Dodgers
37480,19620724,-1,Los Angeles  Dodgers
37481,19620725,3,Los Angeles  Dodgers
37513,19620921,-9,Los Angeles  Dodgers
37514,19620922,3,Los Angeles  Dodgers
37515,19620923,-10,Los Angeles  Dodgers
37839,19630409,4,Los Angeles  Dodgers
37840,19630410,1,Los Angeles  Dodgers
37841,19630411,-2,Los Angeles  Dodgers
37868,19630607,3,Los Angeles  Dodgers
37869,19630608,4,Los Angeles  Dodgers
37870,19630609,3,Los Angeles  Dodgers
37897,19630806,3,Los Angeles  Dodgers
37898,19630807,2,Los Angeles  Dodgers
37899,19630808,-1,Los Angeles  Dodgers
37941,19630531,-3,Los Angeles  Dodgers
37942,19630601,-1,Los Angeles  Dodgers
37943,19630602,-3,Los Angeles  Dodgers
37958,19630624,1,Los Angeles  Dodgers
37959,19630625,3,Los Angeles  Dodgers
37960,19630626,3,Los Angeles  Dodgers
37978,19630809,-4,Los Angeles  Dodgers
37979,19630810,7,Los Angeles  Dodgers
37980,19630811,-5,Los Angeles  Dodgers
38166,19630412,-1,Los Angeles  Dodgers
38167,19630413,2,Los Angeles  Dodgers
38168,19630414,-1,Los Angeles  Dodgers
38190,19630603,-1,Los Angeles  Dodgers
38191,19630604,1,Los Angeles  Dodgers
38192,19630605,4,Los Angeles  Dodgers
38218,19630802,-3,Los Angeles  Dodgers
38219,19630803,2,Los Angeles  Dodgers
38220,19630804,4,Los Angeles  Dodgers
38589,19630528,7,Los Angeles  Dodgers
38590,19630529,0,Los Angeles  Dodgers
38591,19630530,-3,Los Angeles  Dodgers
38609,19630719,2,Los Angeles  Dodgers
38610,19630720,1,Los Angeles  Dodgers
38611,19630721,-5,Los Angeles  Dodgers
38612,19630721,-6,Los Angeles  Dodgers
38631,19630813,-1,Los Angeles  Dodgers
38632,19630814,-2,Los Angeles  Dodgers
38633,19630815,2,Los Angeles  Dodgers
38735,19630429,-2,Los Angeles  Dodgers
38772,19630710,1,Los Angeles  Dodgers
38773,19630711,1,Los Angeles  Dodgers
38774,19630712,6,Los Angeles  Dodgers
38775,19630713,9,Los Angeles  Dodgers
38791,19630816,2,Los Angeles  Dodgers
38792,19630817,1,Los Angeles  Dodgers
38793,19630818,7,Los Angeles  Dodgers
38794,19630818,1,Los Angeles  Dodgers
38819,19630502,1,Los Angeles  Dodgers
38850,19630714,1,Los Angeles  Dodgers
38851,19630715,-1,Los Angeles  Dodgers
38852,19630716,3,Los Angeles  Dodgers
38853,19630716,-8,Los Angeles  Dodgers
38887,19630913,-1,Los Angeles  Dodgers
38888,19630913,1,Los Angeles  Dodgers
38889,19630914,4,Los Angeles  Dodgers
38890,19630915,-5,Los Angeles  Dodgers
38902,19630503,-11,Los Angeles  Dodgers
38903,19630504,-5,Los Angeles  Dodgers
38904,19630505,4,Los Angeles  Dodgers
38905,19630506,-3,Los Angeles  Dodgers
38935,19630717,1,Los Angeles  Dodgers
38936,19630718,5,Los Angeles  Dodgers
38960,19630910,2,Los Angeles  Dodgers
38961,19630911,5,Los Angeles  Dodgers
38962,19630912,2,Los Angeles  Dodgers
38993,19630524,-6,Los Angeles  Dodgers
38994,19630525,-4,Los Angeles  Dodgers
38995,19630526,1,Los Angeles  Dodgers
39002,19630617,2,Los Angeles  Dodgers
39003,19630618,-6,Los Angeles  Dodgers
