,game_dt,s,team_name
32355,19590716,-2,Milwaukee  Braves
32370,19590828,6,Milwaukee  Braves
32371,19590829,7,Milwaukee  Braves
32372,19590830,-4,Milwaukee  Braves
32395,19590424,3,Milwaukee  Braves
32396,19590425,-1,Milwaukee  Braves
32397,19590426,-1,Milwaukee  Braves
32427,19590630,-3,Milwaukee  Braves
32444,19590811,-1,Milwaukee  Braves
32445,19590811,4,Milwaukee  Braves
32446,19590812,2,Milwaukee  Braves
32447,19590813,-1,Milwaukee  Braves
32460,19590904,3,Milwaukee  Braves
32461,19590905,-4,Milwaukee  Braves
32462,19590906,4,Milwaukee  Braves
32709,19590516,6,Milwaukee  Braves
32710,19590517,5,Milwaukee  Braves
32723,19590615,-4,Milwaukee  Braves
32724,19590616,1,Milwaukee  Braves
32725,19590617,-8,Milwaukee  Braves
32726,19590617,-4,Milwaukee  Braves
32727,19590618,1,Milwaukee  Braves
32753,19590808,-2,Milwaukee  Braves
32754,19590809,1,Milwaukee  Braves
32769,19590914,3,Milwaukee  Braves
32770,19590915,-1,Milwaukee  Braves
32773,19590929,-1,Milwaukee  Braves
32931,19590422,2,Milwaukee  Braves
32932,19590423,-1,Milwaukee  Braves
32945,19590522,5,Milwaukee  Braves
32946,19590523,-2,Milwaukee  Braves
32947,19590524,-6,Milwaukee  Braves
32948,19590524,5,Milwaukee  Braves
32949,19590525,-4,Milwaukee  Braves
32967,19590704,-1,Milwaukee  Braves
32968,19590705,5,Milwaukee  Braves
33004,19590919,6,Milwaukee  Braves
33005,19590920,3,Milwaukee  Braves
33008,19590410,8,Milwaukee  Braves
33009,19590411,1,Milwaukee  Braves
33045,19590702,-1,Milwaukee  Braves
33046,19590703,6,Milwaukee  Braves
33061,19590815,-2,Milwaukee  Braves
33062,19590816,-1,Milwaukee  Braves
33063,19590816,3,Milwaukee  Braves
33080,19590921,2,Milwaukee  Braves
33081,19590923,-1,Milwaukee  Braves
33099,19590518,2,Milwaukee  Braves
33100,19590519,7,Milwaukee  Braves
33101,19590520,-3,Milwaukee  Braves
33112,19590619,-1,Milwaukee  Braves
33113,19590620,3,Milwaukee  Braves
33114,19590621,10,Milwaukee  Braves
33135,19590804,5,Milwaukee  Braves
33136,19590805,-3,Milwaukee  Braves
33137,19590806,-6,Milwaukee  Braves
33154,19590916,2,Milwaukee  Braves
33155,19590917,-7,Milwaukee  Braves
33171,19590513,1,Milwaukee  Braves
33172,19590514,1,Milwaukee  Braves
33179,19590609,-9,Milwaukee  Braves
33180,19590610,-3,Milwaukee  Braves
33181,19590611,8,Milwaukee  Braves
33201,19590717,-1,Milwaukee  Braves
33202,19590718,-1,Milwaukee  Braves
33203,19590719,-4,Milwaukee  Braves
33220,19590825,2,Milwaukee  Braves
33221,19590826,-3,Milwaukee  Braves
33222,19590827,-1,Milwaukee  Braves
33567,19600628,2,Milwaukee  Braves
33568,19600629,-1,Milwaukee  Braves
33569,19600629,2,Milwaukee  Braves
33570,19600630,-6,Milwaukee  Braves
33578,19600722,-1,Milwaukee  Braves
33579,19600723,3,Milwaukee  Braves
33580,19600724,2,Milwaukee  Braves
33581,19600724,1,Milwaukee  Braves
33608,19600831,-1,Milwaukee  Braves
33609,19600831,4,Milwaukee  Braves
33610,19600901,9,Milwaukee  Braves
33624,19600426,1,Milwaukee  Braves
33625,19600427,3,Milwaukee  Braves
33641,19600527,-4,Milwaukee  Braves
33642,19600529,-2,Milwaukee  Braves
33674,19600815,-2,Milwaukee  Braves
33675,19600815,-4,Milwaukee  Braves
33676,19600816,1,Milwaukee  Braves
33677,19600817,7,Milwaukee  Braves
33684,19600902,3,Milwaukee  Braves
33685,19600903,1,Milwaukee  Braves
33686,19600904,-4,Milwaukee  Braves
33942,19600504,1,Milwaukee  Braves
33943,19600505,-1,Milwaukee  Braves
33957,19600607,2,Milwaukee  Braves
33958,19600608,-3,Milwaukee  Braves
33959,19600609,1,Milwaukee  Braves
33984,19600729,-4,Milwaukee  Braves
33985,19600730,1,Milwaukee  Braves
33986,19600731,-2,Milwaukee  Braves
33988,19600823,7,Milwaukee  Braves
33989,19600824,-2,Milwaukee  Braves
33990,19600825,2,Milwaukee  Braves
34163,19600414,-1,Milwaukee  Braves
34164,19600416,10,Milwaukee  Braves
34165,19600417,4,Milwaukee  Braves
34181,19600531,-5,Milwaukee  Braves
34182,19600601,3,Milwaukee  Braves
34183,19600602,1,Milwaukee  Braves
34205,19600715,2,Milwaukee  Braves
34206,19600716,2,Milwaukee  Braves
34207,19600717,4,Milwaukee  Braves
34235,19600927,-2,Milwaukee  Braves
34236,19600928,6,Milwaukee  Braves
34247,19600422,-4,Milwaukee  Braves
34248,19600423,-1,Milwaukee  Braves
34249,19600424,-4,Milwaukee  Braves
34261,19600530,-5,Milwaukee  Braves
34277,19600714,4,Milwaukee  Braves
34302,19600905,-2,Milwaukee  Braves
34303,19600905,6,Milwaukee  Braves
34304,19600906,-2,Milwaukee  Braves
34315,19600930,11,Milwaukee  Braves
34316,19601001,-4,Milwaukee  Braves
34317,19601002,-4,Milwaukee  Braves
34325,19600502,-5,Milwaukee  Braves
34348,19600610,-5,Milwaukee  Braves
34349,19600611,4,Milwaukee  Braves
34350,19600612,-9,Milwaukee  Braves
34351,19600613,7,Milwaukee  Braves
34371,19600726,2,Milwaukee  Braves
34372,19600727,-5,Milwaukee  Braves
34373,19600728,-1,Milwaukee  Braves
34380,19600826,1,Milwaukee  Braves
34381,19600827,-2,Milwaukee  Braves
34382,19600828,-13,Milwaukee  Braves
34411,19600525,-2,Milwaukee  Braves
34412,19600526,3,Milwaukee  Braves
